Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-January-2019,376.00,377.95,372.60,373.35,374.246656942259065180,3274921,7467,1225628236.00,2424612,74.04,5.35,-2.65
16-January-2019,372.50,379.45,372.50,375.10,377.102123649203108967,837191,4331,315706504.00,410984,49.09,6.95,2.60
15-January-2019,374.90,375.35,370.45,372.55,372.154315799594520893,4222659,7317,1571480771.00,3625641,85.86,4.90,-2.35
14-January-2019,378.40,378.40,372.70,373.40,374.283290398042437767,557428,5706,208635986.00,255368,45.81,5.70,-5.00
11-January-2019,380.80,381.00,375.25,378.55,377.614973392699113869,941283,5319,355442555.00,519120,55.15,5.75,-2.25
10-January-2019,380.10,382.10,376.20,379.70,379.242862783587730282,443205,5654,168082333.00,119366,26.93,5.90,-0.40
9-January-2019,382.10,383.35,375.90,382.00,381.041723500047735313,1057917,7594,403110517.00,329764,31.17,7.45,-0.10
8-January-2019,367.90,381.60,366.75,380.20,375.553552620369724990,1032984,11301,387940811.00,348141,33.70,14.85,12.30
7-January-2019,368.30,370.90,366.55,367.50,368.927287033514336111,578260,4429,213335893.00,115412,19.96,4.35,-0.80
4-January-2019,361.50,368.55,358.05,365.55,363.224500826122266095,714180,6950,259407674.00,148054,20.73,10.50,4.05
3-January-2019,365.00,367.35,362.00,363.25,364.950283936712983065,589568,6121,215163009.00,183276,31.09,5.35,-1.75
2-January-2019,362.65,367.95,360.45,364.35,364.835457982190628100,716589,6478,261437076.00,166081,23.18,7.50,1.70
1-January-2019,362.00,364.85,356.50,363.65,360.405774486056766660,257616,2876,92846294.00,62539,24.28,8.35,1.65
31-December-2018,361.60,363.60,359.35,360.00,361.081452749479232459,403731,2650,145779776.00,99557,24.66,4.25,-1.60
28-December-2018,357.35,362.75,357.35,361.05,360.938613736808165961,381486,3223,137693028.00,92597,24.27,5.40,3.70
27-December-2018,357.30,360.70,354.75,355.40,357.411261025536013590,263706,2628,94251494.00,77445,29.37,5.95,-1.90
